devicename,deviceid,timestamp,incr,tokenid,seqnb,timestamp1,otl,otl_Unit,tt,tt_Unit,oga,oga_Unit,devicelist,ole,size_Unit,owi,ohe,oa,oa_Unit,obv,obv_Unit,orv,orv_Unit,otve,otve_Unit,speed,speed_Unit,owe,owe_Unit,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,Clipping,PeError
0089PS06CT1,32.0,2017-07-21T22:58:08.160,10788.0,0089PS06CT12017-07-21T22:58:06936,2443.0,2017-07-21T22:58:06.110,22.4,inch,208.0,ms,21.22,inch,FC300008,21.6,inch,14.0,6.4,-6.0,degree/10,19354.0,inch3/10,0.0,inch3/10,2794.0,mm/sec,540.35,ft/min,4.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:08.463,11598.0,0089PS06CT12017-07-21T22:58:06937,2444.0,2017-07-21T22:58:06.418,11.49,inch,107.0,ms,21.81,inch,FC300008,11.0,inch,15.0,12.6,861.0,degree/10,20790.0,inch3/10,0.0,inch3/10,2820.0,mm/sec,540.35,ft/min,2.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:08.916,12798.0,0089PS06CT12017-07-21T22:58:06938,2445.0,2017-07-21T22:58:06.884,19.37,inch,178.0,ms,30.9,inch,FC300008,18.8,inch,15.0,12.8,18.0,degree/10,36096.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.35,ft/min,3.7,LB,0,1,0,0,0,0,0,1,0,0,0
0089PS06CT1,32.0,2017-07-21T22:58:09.552,14493.0,0089PS06CT12017-07-21T22:58:07939,2446.0,2017-07-21T22:58:07.491,29.68,inch,276.0,ms,35.74,inch,FC300008,28.4,inch,20.4,12.6,-21.0,degree/10,72999.0,inch3/10,0.0,inch3/10,2807.0,mm/sec,540.35,ft/min,20.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:11.950,20898.0,0089PS06CT12017-07-21T22:58:09940,2447.0,2017-07-21T22:58:09.909,13.3,inch,124.0,ms,247.44,inch,FC300008,12.2,inch,11.6,5.8,69.0,degree/10,8208.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.35,ft/min,0.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:12.558,22518.0,0089PS06CT12017-07-21T22:58:10941,2448.0,2017-07-21T22:58:10.512,33.93,inch,315.0,ms,30.9,inch,FC300008,32.8,inch,11.6,11.4,-40.0,degree/10,43375.0,inch3/10,0.0,inch3/10,2794.0,mm/sec,540.35,ft/min,9.9,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:12.827,23238.0,0089PS06CT12017-07-21T22:58:10942,2449.0,2017-07-21T22:58:10.788,10.27,inch,96.0,ms,19.37,inch,FC300008,9.4,inch,10.0,9.2,812.0,degree/10,8648.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,540.35,ft/min,1.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:13.273,24423.0,0089PS06CT12017-07-21T22:58:11943,2450.0,2017-07-21T22:58:11.232,26.06,inch,241.0,ms,21.81,inch,FC300008,25.2,inch,14.8,3.8,-25.0,degree/10,14172.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,534.06,ft/min,6.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:14.201,26898.0,0089PS06CT12017-07-21T22:58:12944,2451.0,2017-07-21T22:58:12.153,15.15,inch,140.0,ms,84.29,inch,FC300008,15.2,inch,12.4,10.6,-20.0,degree/10,19979.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,540.35,ft/min,5.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:14.683,28188.0,0089PS06CT12017-07-21T22:58:12945,2452.0,2017-07-21T22:58:12.630,30.31,inch,280.0,ms,21.22,inch,FC300008,27.4,inch,15.2,14.6,-127.0,degree/10,60806.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,540.35,ft/min,0.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:15.016,29073.0,0089PS06CT12017-07-21T22:58:12946,2453.0,2017-07-21T22:58:12.958,13.3,inch,125.0,ms,21.81,inch,FC300008,13.2,inch,9.6,7.0,-36.0,degree/10,8870.0,inch3/10,0.0,inch3/10,2735.0,mm/sec,540.35,ft/min,1.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:16.221,32298.0,0089PS06CT12017-07-21T22:58:14947,2454.0,2017-07-21T22:58:14.171,43.03,inch,398.0,ms,87.91,inch,FC300008,43.4,inch,10.0,12.8,-5.0,degree/10,55552.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.35,ft/min,62.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:16.776,33783.0,0089PS06CT12017-07-21T22:58:14948,2455.0,2017-07-21T22:58:14.738,25.47,inch,235.0,ms,35.74,inch,FC300008,25.2,inch,14.8,4.0,-24.0,degree/10,14918.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.35,ft/min,6.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:17.085,34608.0,0089PS06CT12017-07-21T22:58:15949,2456.0,2017-07-21T22:58:15.036,12.71,inch,118.0,ms,19.37,inch,FC300008,11.6,inch,12.8,6.8,858.0,degree/10,10097.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,540.35,ft/min,15.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:19.207,40263.0,0089PS06CT12017-07-21T22:58:17950,2457.0,2017-07-21T22:58:17.153,12.71,inch,118.0,ms,215.9,inch,FC300008,12.0,inch,12.2,7.0,866.0,degree/10,10248.0,inch3/10,0.0,inch3/10,2743.0,mm/sec,540.35,ft/min,15.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:19.934,42198.0,0089PS06CT12017-07-21T22:58:17951,2458.0,2017-07-21T22:58:17.878,24.84,inch,230.0,ms,53.34,inch,FC300008,23.6,inch,12.6,11.0,-35.0,degree/10,32710.0,inch3/10,0.0,inch3/10,2770.0,mm/sec,540.35,ft/min,4.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:21.045,45168.0,0089PS06CT12017-07-21T22:58:19952,2459.0,2017-07-21T22:58:19.003,13.89,inch,130.0,ms,107.36,inch,FC300008,13.0,inch,13.6,10.2,894.0,degree/10,18034.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,540.35,ft/min,5.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:22.361,48678.0,0089PS06CT12017-07-21T22:58:20953,2460.0,2017-07-21T22:58:20.309,12.71,inch,118.0,ms,127.95,inch,FC300008,12.6,inch,11.8,7.0,-33.0,degree/10,10408.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,540.35,ft/min,15.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:22.801,49848.0,0089PS06CT12017-07-21T22:58:20954,2461.0,2017-07-21T22:58:20.748,24.84,inch,230.0,ms,22.4,inch,FC300008,23.6,inch,12.6,11.0,-31.0,degree/10,32710.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,540.35,ft/min,12.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:23.834,52608.0,0089PS06CT12017-07-21T22:58:21955,2462.0,2017-07-21T22:58:21.776,20.0,inch,185.0,ms,90.94,inch,FC300008,19.6,inch,13.4,12.8,-2.0,degree/10,33618.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.35,ft/min,48.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:24.374,54048.0,0089PS06CT12017-07-21T22:58:22956,2463.0,2017-07-21T22:58:22.321,15.15,inch,140.0,ms,43.66,inch,FC300008,14.6,inch,9.2,9.6,2.0,degree/10,12895.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,540.35,ft/min,34.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:24.831,55263.0,0089PS06CT12017-07-21T22:58:22957,2464.0,2017-07-21T22:58:22.818,24.25,inch,225.0,ms,24.84,inch,FC300008,24.8,inch,25.8,7.4,897.0,degree/10,47348.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.35,ft/min,9.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:25.236,56358.0,0089PS06CT12017-07-21T22:58:23958,2465.0,2017-07-21T22:58:23.169,19.37,inch,179.0,ms,23.03,inch,FC300008,19.2,inch,13.8,9.8,-28.0,degree/10,25966.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,540.35,ft/min,6.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:25.662,57498.0,0089PS06CT12017-07-21T22:58:23959,2466.0,2017-07-21T22:58:23.613,24.25,inch,225.0,ms,23.62,inch,FC300008,23.6,inch,12.6,11.0,-26.0,degree/10,32710.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,540.35,ft/min,11.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:26.268,59103.0,0089PS06CT12017-07-21T22:58:24960,2467.0,2017-07-21T22:58:24.220,23.62,inch,219.0,ms,41.81,inch,FC300008,22.4,inch,17.0,15.0,-6.0,degree/10,57120.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,535.04,ft/min,15.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:26.884,60753.0,0089PS06CT12017-07-21T22:58:24961,2468.0,2017-07-21T22:58:24.848,22.4,inch,208.0,ms,42.44,inch,FC300008,22.4,inch,15.4,18.6,-24.0,degree/10,64163.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,539.37,ft/min,34.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:27.159,61488.0,0089PS06CT12017-07-21T22:58:25962,2469.0,2017-07-21T22:58:25.113,11.49,inch,106.0,ms,20.0,inch,FC300008,10.8,inch,5.8,3.6,-27.0,degree/10,2255.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,539.37,ft/min,2.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:27.468,62313.0,0089PS06CT12017-07-21T22:58:25963,2470.0,2017-07-21T22:58:25.409,12.12,inch,112.0,ms,20.0,inch,FC300008,11.8,inch,5.6,5.4,-29.0,degree/10,3568.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:27.865,63378.0,0089PS06CT12017-07-21T22:58:25964,2471.0,2017-07-21T22:58:25.813,24.25,inch,225.0,ms,19.37,inch,FC300008,23.4,inch,12.8,11.2,-38.0,degree/10,33546.0,inch3/10,0.0,inch3/10,2786.0,mm/sec,539.37,ft/min,13.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:29.294,1652.0,0089PS06CT12017-07-21T22:58:27965,2472.0,2017-07-21T22:58:27.242,43.03,inch,399.0,ms,110.98,inch,FC300008,43.0,inch,12.6,8.8,-8.0,degree/10,47678.0,inch3/10,0.0,inch3/10,2789.0,mm/sec,539.37,ft/min,68.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:29.720,2792.0,0089PS06CT12017-07-21T22:58:27966,2473.0,2017-07-21T22:58:27.679,15.74,inch,146.0,ms,31.53,inch,FC300008,16.6,inch,16.0,19.4,6.0,degree/10,51526.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,539.37,ft/min,11.2,LB,0,1,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:30.075,3737.0,0089PS06CT12017-07-21T22:58:28967,2474.0,2017-07-21T22:58:28.027,16.96,inch,157.0,ms,20.59,inch,FC300008,16.4,inch,17.2,10.8,-891.0,degree/10,30465.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,9.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:30.390,4592.0,0089PS06CT12017-07-21T22:58:28968,2475.0,2017-07-21T22:58:28.341,11.49,inch,106.0,ms,22.4,inch,FC300008,11.2,inch,7.4,2.8,-17.0,degree/10,2321.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,2.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:30.723,5477.0,0089PS06CT12017-07-21T22:58:28969,2476.0,2017-07-21T22:58:28.685,10.27,inch,96.0,ms,26.65,inch,FC300008,9.6,inch,12.6,12.8,-881.0,degree/10,15483.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,539.37,ft/min,8.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:31.890,8598.0,0089PS06CT12017-07-21T22:58:29970,2477.0,2017-07-21T22:58:29.848,43.66,inch,404.0,ms,81.85,inch,FC300008,43.2,inch,12.6,8.4,-8.0,degree/10,45723.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,539.37,ft/min,68.3,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:32.474,10157.0,0089PS06CT12017-07-21T22:58:30971,2478.0,2017-07-21T22:58:30.425,12.71,inch,118.0,ms,49.72,inch,FC300008,12.8,inch,12.6,13.0,-3.0,degree/10,20966.0,inch3/10,0.0,inch3/10,2789.0,mm/sec,539.37,ft/min,14.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:32.788,10997.0,0089PS06CT12017-07-21T22:58:30972,2479.0,2017-07-21T22:58:30.741,13.3,inch,123.0,ms,20.59,inch,FC300008,12.4,inch,12.6,12.8,875.0,degree/10,19999.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,539.37,ft/min,16.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:33.167,12002.0,0089PS06CT12017-07-21T22:58:31973,2480.0,2017-07-21T22:58:31.108,17.55,inch,162.0,ms,22.4,inch,FC300008,16.4,inch,11.6,9.8,-28.0,degree/10,18644.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,539.37,ft/min,18.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:33.446,12752.0,0089PS06CT12017-07-21T22:58:31974,2481.0,2017-07-21T22:58:31.394,12.12,inch,112.0,ms,18.77,inch,FC300008,12.0,inch,11.8,7.0,-17.0,degree/10,9912.0,inch3/10,0.0,inch3/10,2799.0,mm/sec,539.37,ft/min,15.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:33.819,13742.0,0089PS06CT12017-07-21T22:58:31975,2482.0,2017-07-21T22:58:31.765,12.12,inch,112.0,ms,27.87,inch,FC300008,12.0,inch,6.8,7.0,-30.0,degree/10,5712.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,539.37,ft/min,10.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:34.508,15587.0,0089PS06CT12017-07-21T22:58:32976,2483.0,2017-07-21T22:58:32.491,24.84,inch,230.0,ms,49.72,inch,FC300008,24.2,inch,15.4,7.6,-24.0,degree/10,28324.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,539.37,ft/min,10.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:35.117,17207.0,0089PS06CT12017-07-21T22:58:33977,2484.0,2017-07-21T22:58:33.063,17.55,inch,163.0,ms,47.87,inch,FC300008,19.0,inch,24.4,12.0,886.0,degree/10,55632.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,15.0,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:35.543,18347.0,0089PS06CT12017-07-21T22:58:33978,2485.0,2017-07-21T22:58:33.496,20.59,inch,191.0,ms,26.06,inch,FC300008,20.6,inch,19.0,3.4,-5.0,degree/10,13308.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,1.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:35.942,19412.0,0089PS06CT12017-07-21T22:58:33979,2486.0,2017-07-21T22:58:33.890,15.74,inch,146.0,ms,26.65,inch,FC300008,15.0,inch,10.6,4.8,-36.0,degree/10,7632.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,539.37,ft/min,3.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:37.529,23642.0,0089PS06CT12017-07-21T22:58:35980,2487.0,2017-07-21T22:58:35.480,32.12,inch,299.0,ms,139.48,inch,FC300008,30.6,inch,21.4,20.8,-22.0,degree/10,136207.0,inch3/10,0.0,inch3/10,2765.0,mm/sec,539.37,ft/min,12.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:37.938,24737.0,0089PS06CT12017-07-21T22:58:35981,2488.0,2017-07-21T22:58:35.886,15.15,inch,141.0,ms,28.5,inch,FC300008,15.0,inch,12.6,6.8,-11.0,degree/10,12852.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,539.37,ft/min,12.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:38.377,25907.0,0089PS06CT12017-07-21T22:58:36982,2489.0,2017-07-21T22:58:36.336,16.37,inch,152.0,ms,32.12,inch,FC300008,16.2,inch,4.0,2.4,-54.0,degree/10,1555.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,539.37,ft/min,3.7,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:38.703,26777.0,0089PS06CT12017-07-21T22:58:36983,2490.0,2017-07-21T22:58:36.661,13.3,inch,124.0,ms,21.77,inch,FC300008,12.0,inch,19.0,7.6,835.0,degree/10,17328.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,539.37,ft/min,38.5,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:39.408,28652.0,0089PS06CT12017-07-21T22:58:37984,2491.0,2017-07-21T22:58:37.353,9.09,inch,84.0,ms,65.47,inch,FC300008,8.2,inch,8.4,5.2,893.0,degree/10,3582.0,inch3/10,0.0,inch3/10,2728.0,mm/sec,539.37,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:39.711,29462.0,0089PS06CT12017-07-21T22:58:37985,2492.0,2017-07-21T22:58:37.651,9.68,inch,90.0,ms,22.4,inch,FC300008,9.8,inch,7.0,3.8,-29.0,degree/10,2607.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,539.37,ft/min,0.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:40.101,30497.0,0089PS06CT12017-07-21T22:58:38986,2493.0,2017-07-21T22:58:38.045,9.09,inch,84.0,ms,33.34,inch,FC300008,8.4,inch,8.4,6.6,-22.0,degree/10,4657.0,inch3/10,0.0,inch3/10,2728.0,mm/sec,539.37,ft/min,2.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:40.505,31577.0,0089PS06CT12017-07-21T22:58:38987,2494.0,2017-07-21T22:58:38.450,24.25,inch,225.0,ms,19.37,inch,FC300008,16.8,inch,18.6,12.4,-574.0,degree/10,38748.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,539.37,ft/min,3.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:40.761,32267.0,0089PS06CT12017-07-21T22:58:38988,2495.0,2017-07-21T22:58:38.720,10.27,inch,95.0,ms,17.55,inch,FC300008,9.8,inch,7.0,3.8,-46.0,degree/10,2607.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,539.37,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:41.211,33467.0,0089PS06CT12017-07-21T22:58:39989,2496.0,2017-07-21T22:58:39.159,24.84,inch,232.0,ms,23.62,inch,FC300008,24.2,inch,17.0,12.2,-7.0,degree/10,50191.0,inch3/10,0.0,inch3/10,2741.0,mm/sec,539.37,ft/min,9.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:41.619,34562.0,0089PS06CT12017-07-21T22:58:39990,2497.0,2017-07-21T22:58:39.576,24.25,inch,224.0,ms,20.59,inch,FC300008,18.8,inch,14.6,4.8,-377.0,degree/10,13175.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,539.37,ft/min,2.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:42.403,36647.0,0089PS06CT12017-07-21T22:58:40991,2498.0,2017-07-21T22:58:40.351,43.03,inch,399.0,ms,40.62,inch,FC300008,42.8,inch,12.8,8.6,-7.0,degree/10,47114.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,539.37,ft/min,68.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:42.979,38192.0,0089PS06CT12017-07-21T22:58:40992,2499.0,2017-07-21T22:58:40.923,13.93,inch,130.0,ms,47.28,inch,FC300008,13.2,inch,11.8,5.8,-41.0,degree/10,9034.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,539.37,ft/min,1.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:43.347,39167.0,0089PS06CT12017-07-21T22:58:41993,2500.0,2017-07-21T22:58:41.287,16.96,inch,156.0,ms,23.03,inch,FC300008,17.2,inch,9.0,8.6,-4.0,degree/10,13313.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,539.37,ft/min,4.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-21T22:58:43.659,39947.0,0089PS06CT12017-07-21T22:58:41994,2501.0,2017-07-21T22:58:41.596,12.71,inch,118.0,ms,20.59,inch,FC300008,12.6,inch,10.8,8.6,-2.0,degree/10,11703.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,508.07,ft/min,6.0,LB,0,0,1,0,0,0,0,1,1,0,0
