devicename,deviceid,timestamp,incr,tokenid,seqnb,timestamp1,otl,otl_Unit,tt,tt_Unit,oga,oga_Unit,devicelist,ole,size_Unit,owi,ohe,oa,oa_Unit,obv,obv_Unit,orv,orv_Unit,otve,otve_Unit,speed,speed_Unit,owe,owe_Unit,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,Clipping,PeError
0089PS06CT1,32.0,2017-07-03T23:58:08.956,9957.0,0089PS06CT12017-07-03T23:58:06999,5983.0,2017-07-03T23:58:06.913,15.78,inch,146.0,ms,19.96,inch,FC300008,15.6,inch,24.4,3.4,-899.0,degree/10,12942.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.98,ft/min,8.5,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:09.292,10857.0,0089PS06CT12017-07-03T23:58:071000,5984.0,2017-07-03T23:58:07.249,8.5,inch,79.0,ms,27.83,inch,FC300008,8.4,inch,10.8,8.4,893.0,degree/10,7620.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,1.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:10.069,12927.0,0089PS06CT12017-07-03T23:58:081001,5985.0,2017-07-03T23:58:08.014,25.39,inch,236.0,ms,57.0,inch,FC300008,24.4,inch,8.4,8.8,-51.0,degree/10,18036.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,1.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:10.520,14126.0,0089PS06CT12017-07-03T23:58:081002,5986.0,2017-07-03T23:58:08.465,23.58,inch,220.0,ms,24.88,inch,FC300008,23.4,inch,16.6,2.4,-1.0,degree/10,9323.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,4.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:10.871,15057.0,0089PS06CT12017-07-03T23:58:081003,5987.0,2017-07-03T23:58:08.813,10.27,inch,96.0,ms,27.32,inch,FC300008,9.2,inch,11.4,7.0,841.0,degree/10,7342.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,538.98,ft/min,1.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:11.147,15792.0,0089PS06CT12017-07-03T23:58:091004,5988.0,2017-07-03T23:58:09.094,9.68,inch,90.0,ms,20.59,inch,FC300008,9.2,inch,11.4,7.2,-884.0,degree/10,7551.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.98,ft/min,1.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:11.537,16842.0,0089PS06CT12017-07-03T23:58:091005,5989.0,2017-07-03T23:58:09.495,13.3,inch,124.0,ms,29.68,inch,FC300008,12.6,inch,11.6,3.6,-25.0,degree/10,5262.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,1.1,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:12.478,19347.0,0089PS06CT12017-07-03T23:58:101006,5990.0,2017-07-03T23:58:10.435,18.18,inch,169.0,ms,83.07,inch,FC300008,17.6,inch,13.6,12.2,0.0,degree/10,29202.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,9.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:12.996,20727.0,0089PS06CT12017-07-03T23:58:101007,5991.0,2017-07-03T23:58:10.964,13.93,inch,130.0,ms,43.03,inch,FC300008,13.2,inch,8.8,5.4,-29.0,degree/10,6273.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.98,ft/min,2.7,LB,0,1,0,0,0,0,0,1,0,0,0
0089PS06CT1,32.0,2017-07-03T23:58:13.309,21566.0,0089PS06CT12017-07-03T23:58:111008,5992.0,2017-07-03T23:58:11.257,10.9,inch,100.0,ms,20.59,inch,FC300008,12.4,inch,9.2,10.4,-10.0,degree/10,11864.0,inch3/10,0.0,inch3/10,2733.0,mm/sec,538.98,ft/min,10.7,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:13.891,23126.0,0089PS06CT12017-07-03T23:58:111009,5993.0,2017-07-03T23:58:11.840,10.27,inch,95.0,ms,52.75,inch,FC300008,10.0,inch,8.6,6.6,-24.0,degree/10,5676.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,9.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:14.340,24327.0,0089PS06CT12017-07-03T23:58:121010,5994.0,2017-07-03T23:58:12.290,24.25,inch,225.0,ms,24.25,inch,FC300008,23.0,inch,21.0,16.0,-26.0,degree/10,77280.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,27.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:14.654,25166.0,0089PS06CT12017-07-03T23:58:121011,5995.0,2017-07-03T23:58:12.611,15.15,inch,140.0,ms,19.37,inch,FC300008,14.2,inch,16.2,5.6,867.0,degree/10,12882.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.98,ft/min,3.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:15.475,27357.0,0089PS06CT12017-07-03T23:58:131012,5996.0,2017-07-03T23:58:13.424,24.8,inch,230.0,ms,63.07,inch,FC300008,24.0,inch,19.4,10.8,-16.0,degree/10,50285.0,inch3/10,0.0,inch3/10,2820.0,mm/sec,538.98,ft/min,61.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:16.908,31182.0,0089PS06CT12017-07-03T23:58:141013,5997.0,2017-07-03T23:58:14.855,18.77,inch,174.0,ms,135.82,inch,FC300008,18.6,inch,21.2,5.8,899.0,degree/10,22871.0,inch3/10,0.0,inch3/10,2799.0,mm/sec,538.98,ft/min,6.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:17.651,33162.0,0089PS06CT12017-07-03T23:58:151014,5998.0,2017-07-03T23:58:15.598,36.37,inch,337.0,ms,43.7,inch,FC300008,35.0,inch,23.6,5.0,-15.0,degree/10,41300.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,7.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:19.857,39042.0,0089PS06CT12017-07-03T23:58:171015,5999.0,2017-07-03T23:58:17.813,15.11,inch,141.0,ms,223.77,inch,FC300008,14.2,inch,4.8,4.4,-27.0,degree/10,2999.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,1.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:20.398,40482.0,0089PS06CT12017-07-03T23:58:181016,6000.0,2017-07-03T23:58:18.341,10.9,inch,101.0,ms,46.1,inch,FC300008,10.6,inch,12.8,4.2,885.0,degree/10,5699.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.98,ft/min,1.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:21.870,44412.0,0089PS06CT12017-07-03T23:58:191017,6001.0,2017-07-03T23:58:19.817,21.22,inch,197.0,ms,137.63,inch,FC300008,20.8,inch,23.8,15.8,886.0,degree/10,78216.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,29.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:24.379,51102.0,0089PS06CT12017-07-03T23:58:221018,6002.0,2017-07-03T23:58:22.336,26.69,inch,248.0,ms,244.96,inch,FC300008,25.4,inch,19.0,12.4,-10.0,degree/10,59842.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,22.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:24.713,51987.0,0089PS06CT12017-07-03T23:58:221019,6003.0,2017-07-03T23:58:22.656,7.87,inch,74.0,ms,26.65,inch,FC300008,7.2,inch,9.2,4.0,848.0,degree/10,2650.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,538.98,ft/min,0.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:25.216,53337.0,0089PS06CT12017-07-03T23:58:231020,6004.0,2017-07-03T23:58:23.174,26.06,inch,242.0,ms,29.68,inch,FC300008,23.2,inch,16.4,5.4,-78.0,degree/10,20546.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,2.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:25.697,54626.0,0089PS06CT12017-07-03T23:58:231021,6005.0,2017-07-03T23:58:23.641,9.09,inch,84.0,ms,41.22,inch,FC300008,8.6,inch,10.2,6.0,-858.0,degree/10,5263.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.98,ft/min,0.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:26.250,56097.0,0089PS06CT12017-07-03T23:58:241022,6006.0,2017-07-03T23:58:24.198,24.25,inch,226.0,ms,35.7,inch,FC300008,23.2,inch,21.0,15.6,-12.0,degree/10,76003.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.98,ft/min,29.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:26.773,57492.0,0089PS06CT12017-07-03T23:58:241023,6007.0,2017-07-03T23:58:24.733,12.71,inch,118.0,ms,43.7,inch,FC300008,12.6,inch,15.4,13.4,882.0,degree/10,26001.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,4.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:27.456,59322.0,0089PS06CT12017-07-03T23:58:251,6008.0,2017-07-03T23:58:25.418,24.84,inch,230.0,ms,50.31,inch,FC300008,24.4,inch,17.0,24.0,-23.0,degree/10,99552.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,33.5,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:29.161,63866.0,0089PS06CT12017-07-03T23:58:272,6009.0,2017-07-03T23:58:27.108,18.74,inch,174.0,ms,163.74,inch,FC300008,18.6,inch,12.0,8.0,-14.0,degree/10,17856.0,inch3/10,0.0,inch3/10,2736.0,mm/sec,538.98,ft/min,44.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:30.307,1390.0,0089PS06CT12017-07-03T23:58:283,6010.0,2017-07-03T23:58:28.254,49.76,inch,460.0,ms,73.97,inch,FC300008,49.4,inch,16.4,6.6,-9.0,degree/10,53471.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,19.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:31.770,5306.0,0089PS06CT12017-07-03T23:58:294,6011.0,2017-07-03T23:58:29.733,19.4,inch,179.0,ms,140.03,inch,FC300008,18.6,inch,12.0,7.8,-11.0,degree/10,17410.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,39.0,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:32.042,6026.0,0089PS06CT12017-07-03T23:58:295,6012.0,2017-07-03T23:58:29.991,7.24,inch,67.0,ms,20.59,inch,FC300008,6.8,inch,6.6,2.4,-13.0,degree/10,1077.0,inch3/10,0.0,inch3/10,2812.0,mm/sec,538.98,ft/min,2.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:32.852,8186.0,0089PS06CT12017-07-03T23:58:306,6013.0,2017-07-03T23:58:30.810,23.62,inch,218.0,ms,64.88,inch,FC300008,23.2,inch,21.2,16.0,-11.0,degree/10,78694.0,inch3/10,0.0,inch3/10,2786.0,mm/sec,538.98,ft/min,27.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:33.528,9986.0,0089PS06CT12017-07-03T23:58:317,6014.0,2017-07-03T23:58:31.478,18.77,inch,174.0,ms,53.34,inch,FC300008,18.8,inch,12.2,7.6,-15.0,degree/10,17431.0,inch3/10,0.0,inch3/10,2765.0,mm/sec,538.98,ft/min,25.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:33.845,10841.0,0089PS06CT12017-07-03T23:58:318,6015.0,2017-07-03T23:58:31.787,7.87,inch,73.0,ms,25.47,inch,FC300008,6.6,inch,8.2,4.8,-751.0,degree/10,2598.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,0.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:34.194,11771.0,0089PS06CT12017-07-03T23:58:329,6016.0,2017-07-03T23:58:32.152,12.12,inch,113.0,ms,27.28,inch,FC300008,11.8,inch,10.4,6.8,-21.0,degree/10,8345.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,3.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:34.470,12506.0,0089PS06CT12017-07-03T23:58:3210,6017.0,2017-07-03T23:58:32.416,7.24,inch,68.0,ms,21.18,inch,FC300008,7.6,inch,12.2,6.6,896.0,degree/10,6120.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,5.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:34.823,13451.0,0089PS06CT12017-07-03T23:58:3211,6018.0,2017-07-03T23:58:32.770,17.55,inch,163.0,ms,20.62,inch,FC300008,17.4,inch,17.4,8.8,-14.0,degree/10,26643.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.98,ft/min,14.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:35.240,14561.0,0089PS06CT12017-07-03T23:58:3312,6019.0,2017-07-03T23:58:33.181,8.46,inch,80.0,ms,35.74,inch,FC300008,7.8,inch,10.2,7.4,-854.0,degree/10,5887.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,538.98,ft/min,4.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:35.451,15131.0,0089PS06CT12017-07-03T23:58:3313,6020.0,2017-07-03T23:58:33.412,6.06,inch,56.0,ms,18.77,inch,FC300008,4.8,inch,5.4,5.2,-718.0,degree/10,1348.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,1.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:35.780,16001.0,0089PS06CT12017-07-03T23:58:3314,6021.0,2017-07-03T23:58:33.727,12.71,inch,118.0,ms,21.22,inch,FC300008,12.2,inch,16.2,8.6,891.0,degree/10,16997.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,9.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:36.049,16721.0,0089PS06CT12017-07-03T23:58:3315,6022.0,2017-07-03T23:58:33.991,9.13,inch,85.0,ms,19.33,inch,FC300008,8.6,inch,10.2,7.0,882.0,degree/10,6140.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.98,ft/min,2.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:37.055,19406.0,0089PS06CT12017-07-03T23:58:3516,6023.0,2017-07-03T23:58:35.013,18.77,inch,175.0,ms,91.57,inch,FC300008,17.0,inch,12.8,13.0,-93.0,degree/10,28288.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.98,ft/min,7.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:37.974,21851.0,0089PS06CT12017-07-03T23:58:3517,6024.0,2017-07-03T23:58:35.924,16.96,inch,157.0,ms,81.25,inch,FC300008,16.2,inch,10.4,6.8,-28.0,degree/10,11457.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.98,ft/min,5.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:41.800,32051.0,0089PS06CT12017-07-03T23:58:3918,6025.0,2017-07-03T23:58:39.751,21.81,inch,203.0,ms,390.55,inch,FC300008,20.6,inch,7.6,6.6,274.0,degree/10,10333.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,4.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:42.171,33041.0,0089PS06CT12017-07-03T23:58:4019,6026.0,2017-07-03T23:58:40.115,18.18,inch,168.0,ms,21.22,inch,FC300008,17.8,inch,10.4,10.2,6.0,degree/10,18882.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,538.98,ft/min,12.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:43.584,36820.0,0089PS06CT12017-07-03T23:58:4120,6027.0,2017-07-03T23:58:41.539,29.05,inch,271.0,ms,124.33,inch,FC300008,29.6,inch,29.0,34.4,1.0,degree/10,295290.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,28.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:44.616,39581.0,0089PS06CT12017-07-03T23:58:4221,6028.0,2017-07-03T23:58:42.579,14.52,inch,135.0,ms,97.67,inch,FC300008,13.6,inch,14.0,13.2,867.0,degree/10,25133.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,54.0,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:45.156,41020.0,0089PS06CT12017-07-03T23:58:4322,6029.0,2017-07-03T23:58:43.119,13.93,inch,130.0,ms,44.25,inch,FC300008,13.2,inch,14.0,4.8,-726.0,degree/10,8870.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.98,ft/min,4.1,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:45.506,41950.0,0089PS06CT12017-07-03T23:58:4323,6030.0,2017-07-03T23:58:43.461,16.33,inch,151.0,ms,20.59,inch,FC300008,15.8,inch,12.6,8.6,-1.0,degree/10,17121.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,4.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:46.323,44126.0,0089PS06CT12017-07-03T23:58:4424,6031.0,2017-07-03T23:58:44.263,22.48,inch,207.0,ms,64.21,inch,FC300008,21.4,inch,14.6,7.0,-18.0,degree/10,21871.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.98,ft/min,18.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:47.183,46421.0,0089PS06CT12017-07-03T23:58:4525,6032.0,2017-07-03T23:58:45.116,29.09,inch,270.0,ms,63.07,inch,FC300008,28.4,inch,32.0,7.0,899.0,degree/10,63616.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,15.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:48.076,48806.0,0089PS06CT12017-07-03T23:58:4626,6033.0,2017-07-03T23:58:46.022,30.35,inch,282.0,ms,67.24,inch,FC300008,28.8,inch,24.8,4.4,-16.0,degree/10,31427.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,6.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:49.214,51851.0,0089PS06CT12017-07-03T23:58:4727,6034.0,2017-07-03T23:58:47.206,15.74,inch,147.0,ms,108.54,inch,FC300008,16.0,inch,16.4,14.8,-895.0,degree/10,38835.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,24.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:49.828,53485.0,0089PS06CT12017-07-03T23:58:4728,6035.0,2017-07-03T23:58:47.778,23.62,inch,219.0,ms,41.22,inch,FC300008,23.2,inch,20.8,15.4,5.0,degree/10,74314.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,538.98,ft/min,25.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:50.403,55016.0,0089PS06CT12017-07-03T23:58:4829,6036.0,2017-07-03T23:58:48.350,12.71,inch,117.0,ms,49.09,inch,FC300008,12.2,inch,13.0,11.4,893.0,degree/10,18080.0,inch3/10,0.0,inch3/10,2789.0,mm/sec,538.98,ft/min,24.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:52.881,61631.0,0089PS06CT12017-07-03T23:58:5030,6037.0,2017-07-03T23:58:50.839,23.66,inch,219.0,ms,244.96,inch,FC300008,23.2,inch,20.8,15.6,-4.0,degree/10,75279.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,25.1,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:53.547,63401.0,0089PS06CT12017-07-03T23:58:5131,6038.0,2017-07-03T23:58:51.498,20.59,inch,191.0,ms,50.27,inch,FC300008,20.4,inch,22.8,15.8,891.0,degree/10,73489.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,15.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:55.261,2439.0,0089PS06CT12017-07-03T23:58:5332,6039.0,2017-07-03T23:58:53.207,9.64,inch,90.0,ms,174.68,inch,FC300008,9.2,inch,12.0,6.6,860.0,degree/10,7286.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.98,ft/min,2.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:56.375,5409.0,0089PS06CT12017-07-03T23:58:5433,6040.0,2017-07-03T23:58:54.321,20.59,inch,191.0,ms,99.44,inch,FC300008,20.4,inch,21.0,10.8,881.0,degree/10,46267.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,538.98,ft/min,25.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:56.730,6355.0,0089PS06CT12017-07-03T23:58:5434,6041.0,2017-07-03T23:58:54.675,18.77,inch,175.0,ms,19.4,inch,FC300008,18.0,inch,14.2,11.2,-23.0,degree/10,28627.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.98,ft/min,10.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:57.228,7690.0,0089PS06CT12017-07-03T23:58:5535,6042.0,2017-07-03T23:58:55.165,30.31,inch,281.0,ms,22.4,inch,FC300008,29.2,inch,28.0,7.6,20.0,degree/10,62138.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.98,ft/min,11.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:57.825,9280.0,0089PS06CT12017-07-03T23:58:5536,6043.0,2017-07-03T23:58:55.771,13.26,inch,123.0,ms,52.12,inch,FC300008,12.6,inch,11.6,9.6,-31.0,degree/10,14031.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.98,ft/min,17.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:58.267,10464.0,0089PS06CT12017-07-03T23:58:5637,6044.0,2017-07-03T23:58:56.217,8.46,inch,79.0,ms,39.44,inch,FC300008,8.2,inch,4.8,6.4,-12.0,degree/10,2519.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,538.98,ft/min,0.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:58.530,11169.0,0089PS06CT12017-07-03T23:58:5638,6045.0,2017-07-03T23:58:56.493,6.06,inch,56.0,ms,23.62,inch,FC300008,6.2,inch,9.4,7.2,896.0,degree/10,4196.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.98,ft/min,1.1,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:58.863,12054.0,0089PS06CT12017-07-03T23:58:5639,6046.0,2017-07-03T23:58:56.807,13.89,inch,130.0,ms,20.0,inch,FC300008,13.6,inch,11.8,2.6,-41.0,degree/10,4172.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.98,ft/min,2.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:59.337,13329.0,0089PS06CT12017-07-03T23:58:5740,6047.0,2017-07-03T23:58:57.303,19.37,inch,181.0,ms,33.97,inch,FC300008,19.0,inch,12.0,7.4,-11.0,degree/10,16872.0,inch3/10,0.0,inch3/10,2743.0,mm/sec,538.98,ft/min,45.0,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:58:59.785,14515.0,0089PS06CT12017-07-03T23:58:5741,6048.0,2017-07-03T23:58:57.757,24.84,inch,230.0,ms,24.25,inch,FC300008,23.6,inch,21.6,12.4,20.0,degree/10,63210.0,inch3/10,0.0,inch3/10,2794.0,mm/sec,533.46,ft/min,25.5,LB,0,1,0,0,0,0,0,1,0,0,0
0089PS06CT1,32.0,2017-07-03T23:59:00.373,16089.0,0089PS06CT12017-07-03T23:58:5842,6049.0,2017-07-03T23:58:58.333,12.71,inch,117.0,ms,49.68,inch,FC300008,12.4,inch,10.2,5.2,-25.0,degree/10,6577.0,inch3/10,0.0,inch3/10,2746.0,mm/sec,535.83,ft/min,3.8,LB,0,0,0,0,1,0,0,0,1,0,0
0089PS06CT1,32.0,2017-07-03T23:59:00.733,17050.0,0089PS06CT12017-07-03T23:58:5843,6050.0,2017-07-03T23:58:58.692,18.77,inch,174.0,ms,20.03,inch,FC300008,18.8,inch,12.4,7.4,0.0,degree/10,17251.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,535.83,ft/min,39.1,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:59:01.615,19404.0,0089PS06CT12017-07-03T23:58:5944,6051.0,2017-07-03T23:58:59.562,18.77,inch,174.0,ms,75.19,inch,FC300008,18.0,inch,14.4,14.8,-20.0,degree/10,38362.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,535.83,ft/min,10.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-03T23:59:03.044,23230.0,0089PS06CT12017-07-03T23:59:0045,6052.0,2017-07-03T23:59:00.996,27.83,inch,258.0,ms,126.73,inch,FC300008,25.4,inch,31.4,12.8,-848.0,degree/10,102088.0,inch3/10,0.0,inch3/10,2799.0,mm/sec,542.13,ft/min,75.7,LB,0,0,1,0,0,0,0,1,1,0,0
