devicename,deviceid,timestamp,incr,tokenid,seqnb,timestamp1,otl,otl_Unit,tt,tt_Unit,oga,oga_Unit,devicelist,ole,size_Unit,owi,ohe,oa,oa_Unit,obv,obv_Unit,orv,orv_Unit,otve,otve_Unit,speed,speed_Unit,owe,owe_Unit,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,Clipping,PeError
0089PS06CT1,32.0,2017-07-28T22:58:46.940,42728.0,0089PS06CT12017-07-28T22:58:44764,5861.0,2017-07-28T22:58:44.900,16.33,inch,153.0,ms,24.25,inch,FC300008,16.4,inch,10.0,6.8,9.0,degree/10,11152.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,15.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:47.352,43823.0,0089PS06CT12017-07-28T22:58:45765,5862.0,2017-07-28T22:58:45.298,21.22,inch,197.0,ms,21.81,inch,FC300008,20.4,inch,15.6,7.0,-20.0,degree/10,22277.0,inch3/10,0.0,inch3/10,2775.0,mm/sec,541.34,ft/min,15.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:47.878,45233.0,0089PS06CT12017-07-28T22:58:45766,5863.0,2017-07-28T22:58:45.838,31.53,inch,292.0,ms,26.65,inch,FC300008,31.0,inch,20.4,4.6,-8.0,degree/10,29090.0,inch3/10,0.0,inch3/10,2775.0,mm/sec,541.34,ft/min,23.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:48.219,46148.0,0089PS06CT12017-07-28T22:58:46767,5864.0,2017-07-28T22:58:46.180,9.68,inch,89.0,ms,27.28,inch,FC300008,9.8,inch,4.8,12.0,-20.0,degree/10,5645.0,inch3/10,0.0,inch3/10,2770.0,mm/sec,541.34,ft/min,1.4,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:48.532,46988.0,0089PS06CT12017-07-28T22:58:46768,5865.0,2017-07-28T22:58:46.495,12.71,inch,118.0,ms,21.22,inch,FC300008,12.0,inch,10.6,6.8,-26.0,degree/10,8650.0,inch3/10,0.0,inch3/10,2786.0,mm/sec,541.34,ft/min,5.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:49.088,48473.0,0089PS06CT12017-07-28T22:58:47769,5866.0,2017-07-28T22:58:47.052,37.59,inch,348.0,ms,22.4,inch,FC300008,37.0,inch,34.8,10.8,-10.0,degree/10,139061.0,inch3/10,0.0,inch3/10,2791.0,mm/sec,541.34,ft/min,22.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:49.655,49988.0,0089PS06CT12017-07-28T22:58:47770,5867.0,2017-07-28T22:58:47.619,18.77,inch,174.0,ms,42.44,inch,FC300008,18.4,inch,22.0,15.2,892.0,degree/10,61530.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,42.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:49.963,50798.0,0089PS06CT12017-07-28T22:58:47771,5868.0,2017-07-28T22:58:47.917,13.3,inch,124.0,ms,18.77,inch,FC300008,13.0,inch,13.6,10.6,873.0,degree/10,18741.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,541.34,ft/min,13.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:50.477,52178.0,0089PS06CT12017-07-28T22:58:48772,5869.0,2017-07-28T22:58:48.426,12.12,inch,112.0,ms,43.03,inch,FC300008,12.0,inch,10.4,6.8,-32.0,degree/10,8486.0,inch3/10,0.0,inch3/10,2789.0,mm/sec,541.34,ft/min,2.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:51.551,55043.0,0089PS06CT12017-07-28T22:58:49773,5870.0,2017-07-28T22:58:49.498,20.59,inch,191.0,ms,95.19,inch,FC300008,20.0,inch,16.2,13.2,-24.0,degree/10,42768.0,inch3/10,0.0,inch3/10,2770.0,mm/sec,541.34,ft/min,10.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:52.226,56843.0,0089PS06CT12017-07-28T22:58:50774,5871.0,2017-07-28T22:58:50.173,24.84,inch,230.0,ms,47.87,inch,FC300008,24.4,inch,12.4,6.8,-25.0,degree/10,20574.0,inch3/10,0.0,inch3/10,2759.0,mm/sec,541.34,ft/min,19.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:54.491,62888.0,0089PS06CT12017-07-28T22:58:52775,5872.0,2017-07-28T22:58:52.450,13.93,inch,129.0,ms,231.65,inch,FC300008,13.0,inch,9.0,7.6,-52.0,degree/10,8892.0,inch3/10,0.0,inch3/10,2789.0,mm/sec,541.34,ft/min,2.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:55.994,1357.0,0089PS06CT12017-07-28T22:58:53776,5873.0,2017-07-28T22:58:53.940,13.3,inch,125.0,ms,147.36,inch,FC300008,12.4,inch,10.6,6.8,-22.0,degree/10,8938.0,inch3/10,0.0,inch3/10,2743.0,mm/sec,541.34,ft/min,4.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:56.952,3907.0,0089PS06CT12017-07-28T22:58:54777,5874.0,2017-07-28T22:58:54.891,18.18,inch,168.0,ms,84.29,inch,FC300008,17.0,inch,14.2,7.4,29.0,degree/10,17864.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,541.34,ft/min,12.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:57.599,5647.0,0089PS06CT12017-07-28T22:58:55778,5875.0,2017-07-28T22:58:55.551,21.81,inch,204.0,ms,49.09,inch,FC300008,20.8,inch,25.6,21.2,-876.0,degree/10,112886.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,541.34,ft/min,16.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:58.274,7447.0,0089PS06CT12017-07-28T22:58:56779,5876.0,2017-07-28T22:58:56.224,21.81,inch,203.0,ms,50.94,inch,FC300008,21.6,inch,13.8,9.6,-6.0,degree/10,28616.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,541.34,ft/min,14.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:58:58.876,9052.0,0089PS06CT12017-07-28T22:58:56780,5877.0,2017-07-28T22:58:56.808,15.15,inch,140.0,ms,47.87,inch,FC300008,14.8,inch,11.4,10.4,-19.0,degree/10,17547.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,541.34,ft/min,15.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:01.826,16912.0,0089PS06CT12017-07-28T22:58:59781,5878.0,2017-07-28T22:58:59.770,17.55,inch,163.0,ms,302.0,inch,FC300008,12.4,inch,15.2,5.8,576.0,degree/10,10932.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,541.34,ft/min,3.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:02.289,18157.0,0089PS06CT12017-07-28T22:59:00782,5879.0,2017-07-28T22:59:00.250,12.71,inch,119.0,ms,38.77,inch,FC300008,12.0,inch,9.4,4.8,-29.0,degree/10,5414.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,541.34,ft/min,1.0,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:02.509,18742.0,0089PS06CT12017-07-28T22:59:00783,5880.0,2017-07-28T22:59:00.458,8.46,inch,79.0,ms,13.93,inch,FC300008,7.4,inch,7.4,4.8,797.0,degree/10,2628.0,inch3/10,0.0,inch3/10,2746.0,mm/sec,541.34,ft/min,4.0,LB,0,0,1,0,0,0,1,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:02.960,19942.0,0089PS06CT12017-07-28T22:59:00784,5881.0,2017-07-28T22:59:00.919,16.33,inch,152.0,ms,33.34,inch,FC300008,16.0,inch,12.4,6.8,-25.0,degree/10,13491.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,541.34,ft/min,2.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:03.251,20722.0,0089PS06CT12017-07-28T22:59:01785,5882.0,2017-07-28T22:59:01.200,10.9,inch,101.0,ms,19.37,inch,FC300008,10.2,inch,10.2,4.8,-34.0,degree/10,4994.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,541.34,ft/min,2.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:03.595,21637.0,0089PS06CT12017-07-28T22:59:01786,5883.0,2017-07-28T22:59:01.543,12.71,inch,118.0,ms,24.25,inch,FC300008,12.6,inch,8.0,6.8,-9.0,degree/10,6854.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,3.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:03.853,22327.0,0089PS06CT12017-07-28T22:59:01787,5884.0,2017-07-28T22:59:01.843,12.71,inch,118.0,ms,16.33,inch,FC300008,12.0,inch,9.4,4.8,-23.0,degree/10,5414.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,541.34,ft/min,0.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:04.280,23467.0,0089PS06CT12017-07-28T22:59:02788,5885.0,2017-07-28T22:59:02.240,21.81,inch,203.0,ms,24.25,inch,FC300008,21.2,inch,22.2,7.2,889.0,degree/10,33886.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,9.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:04.596,24307.0,0089PS06CT12017-07-28T22:59:02789,5886.0,2017-07-28T22:59:02.543,10.27,inch,96.0,ms,22.4,inch,FC300008,9.4,inch,12.4,6.8,862.0,degree/10,7926.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,541.34,ft/min,2.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:04.995,25372.0,0089PS06CT12017-07-28T22:59:02790,5887.0,2017-07-28T22:59:02.936,7.87,inch,73.0,ms,34.56,inch,FC300008,6.8,inch,9.4,3.2,-788.0,degree/10,2045.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,541.34,ft/min,1.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:05.232,26002.0,0089PS06CT12017-07-28T22:59:03791,5888.0,2017-07-28T22:59:03.178,7.87,inch,73.0,ms,18.18,inch,FC300008,7.4,inch,7.4,4.8,-33.0,degree/10,2628.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,541.34,ft/min,1.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:05.591,26962.0,0089PS06CT12017-07-28T22:59:03792,5889.0,2017-07-28T22:59:03.543,16.96,inch,157.0,ms,22.4,inch,FC300008,16.6,inch,12.6,8.6,-4.0,degree/10,17988.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,541.34,ft/min,21.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:06.428,29197.0,0089PS06CT12017-07-28T22:59:04793,5890.0,2017-07-28T22:59:04.376,16.33,inch,152.0,ms,73.38,inch,FC300008,16.0,inch,18.4,9.4,894.0,degree/10,27674.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,17.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:06.923,30517.0,0089PS06CT12017-07-28T22:59:04794,5891.0,2017-07-28T22:59:04.871,24.25,inch,225.0,ms,29.09,inch,FC300008,17.4,inch,24.2,6.8,-717.0,degree/10,28633.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,541.34,ft/min,16.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:07.574,32257.0,0089PS06CT12017-07-28T22:59:05795,5892.0,2017-07-28T22:59:05.523,23.03,inch,213.0,ms,47.28,inch,FC300008,21.8,inch,14.0,9.2,-10.0,degree/10,28078.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,541.34,ft/min,14.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:08.536,34822.0,0089PS06CT12017-07-28T22:59:06796,5893.0,2017-07-28T22:59:06.494,22.4,inch,208.0,ms,82.48,inch,FC300008,20.0,inch,28.4,13.2,-860.0,degree/10,74976.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,28.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:09.108,36352.0,0089PS06CT12017-07-28T22:59:07797,5894.0,2017-07-28T22:59:07.057,36.96,inch,343.0,ms,23.62,inch,FC300008,36.4,inch,4.4,4.4,-12.0,degree/10,7047.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,541.34,ft/min,6.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:10.120,39052.0,0089PS06CT12017-07-28T22:59:08798,5895.0,2017-07-28T22:59:08.068,24.25,inch,224.0,ms,84.88,inch,FC300008,24.0,inch,17.4,6.6,-10.0,degree/10,27562.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,541.34,ft/min,44.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:11.621,43057.0,0089PS06CT12017-07-28T22:59:09799,5896.0,2017-07-28T22:59:09.568,21.81,inch,202.0,ms,140.07,inch,FC300008,25.2,inch,16.2,10.4,15.0,degree/10,42457.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,541.34,ft/min,34.4,LB,0,0,0,0,0,0,0,0,1,1,1
0089PS06CT1,32.0,2017-07-28T22:59:12.822,46267.0,0089PS06CT12017-07-28T22:59:10800,5897.0,2017-07-28T22:59:10.770,16.33,inch,152.0,ms,113.38,inch,FC300008,16.4,inch,10.8,7.6,26.0,degree/10,13461.0,inch3/10,0.0,inch3/10,2788.0,mm/sec,535.43,ft/min,4.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:13.295,47527.0,0089PS06CT12017-07-28T22:59:11801,5898.0,2017-07-28T22:59:11.253,31.53,inch,292.0,ms,20.59,inch,FC300008,30.4,inch,15.6,16.0,-18.0,degree/10,75878.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,541.14,ft/min,14.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:14.157,49822.0,0089PS06CT12017-07-28T22:59:12802,5899.0,2017-07-28T22:59:12.103,13.93,inch,131.0,ms,77.59,inch,FC300008,13.2,inch,17.6,16.4,875.0,degree/10,38100.0,inch3/10,0.0,inch3/10,2780.0,mm/sec,540.55,ft/min,8.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:14.789,51517.0,0089PS06CT12017-07-28T22:59:12803,5900.0,2017-07-28T22:59:12.737,16.96,inch,158.0,ms,51.53,inch,FC300008,16.4,inch,14.2,10.6,-15.0,degree/10,24685.0,inch3/10,0.0,inch3/10,2741.0,mm/sec,540.55,ft/min,27.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:16.143,55132.0,0089PS06CT12017-07-28T22:59:14804,5901.0,2017-07-28T22:59:14.086,46.06,inch,426.0,ms,99.44,inch,FC300008,47.4,inch,28.2,27.6,-14.0,degree/10,368924.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.55,ft/min,73.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:16.459,55987.0,0089PS06CT12017-07-28T22:59:14805,5902.0,2017-07-28T22:59:14.417,9.68,inch,90.0,ms,26.06,inch,FC300008,9.4,inch,7.8,7.4,-9.0,degree/10,5426.0,inch3/10,0.0,inch3/10,2778.0,mm/sec,540.55,ft/min,4.1,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:16.797,56887.0,0089PS06CT12017-07-28T22:59:14806,5903.0,2017-07-28T22:59:14.754,16.33,inch,151.0,ms,20.0,inch,FC300008,15.2,inch,11.4,3.6,-30.0,degree/10,6238.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,540.55,ft/min,1.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:17.182,57907.0,0089PS06CT12017-07-28T22:59:15807,5904.0,2017-07-28T22:59:15.124,19.37,inch,179.0,ms,20.59,inch,FC300008,17.8,inch,12.8,3.4,-35.0,degree/10,7747.0,inch3/10,0.0,inch3/10,2804.0,mm/sec,540.55,ft/min,6.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:17.523,58822.0,0089PS06CT12017-07-28T22:59:15808,5905.0,2017-07-28T22:59:15.455,15.15,inch,140.0,ms,20.59,inch,FC300008,13.6,inch,11.2,6.8,-46.0,degree/10,10358.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,540.55,ft/min,6.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:17.961,59992.0,0089PS06CT12017-07-28T22:59:15809,5906.0,2017-07-28T22:59:15.910,16.96,inch,157.0,ms,32.12,inch,FC300008,16.4,inch,14.6,10.8,-16.0,degree/10,25860.0,inch3/10,0.0,inch3/10,2770.0,mm/sec,540.55,ft/min,20.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:18.338,60997.0,0089PS06CT12017-07-28T22:59:16810,5907.0,2017-07-28T22:59:16.286,10.27,inch,95.0,ms,30.31,inch,FC300008,9.2,inch,16.6,9.2,-892.0,degree/10,14050.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,540.55,ft/min,13.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:18.985,62722.0,0089PS06CT12017-07-28T22:59:16811,5908.0,2017-07-28T22:59:16.932,26.06,inch,242.0,ms,43.66,inch,FC300008,25.2,inch,8.0,2.2,-37.0,degree/10,4435.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.55,ft/min,14.0,LB,0,0,0,0,1,1,0,0,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:19.344,63682.0,0089PS06CT12017-07-28T22:59:17812,5909.0,2017-07-28T22:59:17.292,12.71,inch,118.0,ms,26.06,inch,FC300008,12.2,inch,8.6,3.8,-32.0,degree/10,3987.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,540.55,ft/min,2.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:19.856,65047.0,0089PS06CT12017-07-28T22:59:17813,5910.0,2017-07-28T22:59:17.803,21.22,inch,197.0,ms,33.93,inch,FC300008,20.2,inch,20.6,12.4,881.0,degree/10,51599.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.55,ft/min,11.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:20.304,711.0,0089PS06CT12017-07-28T22:59:18814,5911.0,2017-07-28T22:59:18.264,27.28,inch,253.0,ms,22.4,inch,FC300008,26.4,inch,9.0,4.8,204.0,degree/10,11405.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,540.55,ft/min,6.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:21.057,2721.0,0089PS06CT12017-07-28T22:59:19815,5912.0,2017-07-28T22:59:19.018,24.84,inch,230.0,ms,56.37,inch,FC300008,24.0,inch,12.6,7.0,-22.0,degree/10,21168.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,540.55,ft/min,15.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:21.425,3696.0,0089PS06CT12017-07-28T22:59:19816,5913.0,2017-07-28T22:59:19.372,9.68,inch,91.0,ms,28.5,inch,FC300008,9.4,inch,9.2,6.6,3.0,degree/10,5708.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,540.55,ft/min,5.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:21.739,4536.0,0089PS06CT12017-07-28T22:59:19817,5914.0,2017-07-28T22:59:19.670,13.3,inch,123.0,ms,18.77,inch,FC300008,12.2,inch,7.8,6.6,-21.0,degree/10,6281.0,inch3/10,0.0,inch3/10,2738.0,mm/sec,540.55,ft/min,4.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:22.055,5376.0,0089PS06CT12017-07-28T22:59:20818,5915.0,2017-07-28T22:59:20.007,15.74,inch,146.0,ms,20.59,inch,FC300008,15.0,inch,11.4,3.8,-40.0,degree/10,6498.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,540.55,ft/min,1.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:22.318,6081.0,0089PS06CT12017-07-28T22:59:20819,5916.0,2017-07-28T22:59:20.264,7.87,inch,73.0,ms,20.0,inch,FC300008,7.0,inch,9.4,5.8,-874.0,degree/10,3816.0,inch3/10,0.0,inch3/10,2741.0,mm/sec,540.55,ft/min,2.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:22.772,7296.0,0089PS06CT12017-07-28T22:59:20820,5917.0,2017-07-28T22:59:20.720,25.47,inch,236.0,ms,23.62,inch,FC300008,24.6,inch,18.2,12.6,-11.0,degree/10,56413.0,inch3/10,0.0,inch3/10,2804.0,mm/sec,540.55,ft/min,19.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:23.127,8241.0,0089PS06CT12017-07-28T22:59:21821,5918.0,2017-07-28T22:59:21.079,13.93,inch,130.0,ms,24.84,inch,FC300008,13.6,inch,11.4,3.2,-14.0,degree/10,4961.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,540.55,ft/min,1.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-07-28T22:59:23.645,9621.0,0089PS06CT12017-07-28T22:59:21822,5919.0,2017-07-28T22:59:21.574,12.12,inch,112.0,ms,41.22,inch,FC300008,12.0,inch,8.0,6.8,-18.0,degree/10,6528.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,540.55,ft/min,4.3,LB,0,0,1,0,0,0,0,1,1,0,0
