devicename,deviceid,timestamp,incr,tokenid,seqnb,timestamp1,otl,otl_Unit,tt,tt_Unit,oga,oga_Unit,devicelist,ole,size_Unit,owi,ohe,oa,oa_Unit,obv,obv_Unit,orv,orv_Unit,otve,otve_Unit,speed,speed_Unit,owe,owe_Unit,TooBig,NoRead,LFT,MultiRead,Irreg,TooSmall,Gap,ValidDim,ValidRead,Clipping,PeError
0089PS06CT1,32.0,2017-08-04T22:58:18.119,46788.0,0089PS06CT12017-08-04T22:58:16248,4751.0,2017-08-04T22:58:16.051,8.46,inch,79.0,ms,18.18,inch,FC300008,6.4,inch,6.4,4.4,644.0,degree/10,1802.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,0.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:18.488,47763.0,0089PS06CT12017-08-04T22:58:16249,4752.0,2017-08-04T22:58:16.445,12.71,inch,118.0,ms,29.68,inch,FC300008,12.2,inch,11.6,9.2,-26.0,degree/10,13020.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,28.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:18.793,48588.0,0089PS06CT12017-08-04T22:58:16250,4753.0,2017-08-04T22:58:16.726,6.65,inch,62.0,ms,23.62,inch,FC300008,5.8,inch,4.6,6.4,27.0,degree/10,1708.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:19.352,50073.0,0089PS06CT12017-08-04T22:58:17251,4754.0,2017-08-04T22:58:17.307,42.44,inch,394.0,ms,18.77,inch,FC300008,41.8,inch,9.0,3.4,-19.0,degree/10,12791.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,3.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:20.403,52878.0,0089PS06CT12017-08-04T22:58:18252,4755.0,2017-08-04T22:58:18.317,57.0,inch,528.0,ms,53.34,inch,FC300008,56.2,inch,8.6,8.4,-12.0,degree/10,40599.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.58,ft/min,18.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:21.710,56358.0,0089PS06CT12017-08-04T22:58:19253,4756.0,2017-08-04T22:58:19.647,6.65,inch,62.0,ms,137.04,inch,FC300008,6.2,inch,4.4,6.4,-71.0,degree/10,1746.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:21.965,57048.0,0089PS06CT12017-08-04T22:58:19254,4757.0,2017-08-04T22:58:19.900,7.24,inch,68.0,ms,20.0,inch,FC300008,6.4,inch,6.4,4.4,94.0,degree/10,1802.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,0.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:22.530,58548.0,0089PS06CT12017-08-04T22:58:20255,4758.0,2017-08-04T22:58:20.474,8.46,inch,79.0,ms,53.34,inch,FC300008,6.2,inch,6.4,4.4,636.0,degree/10,1746.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,0.5,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:23.913,62238.0,0089PS06CT12017-08-04T22:58:21256,4759.0,2017-08-04T22:58:21.854,41.22,inch,383.0,ms,107.32,inch,FC300008,41.0,inch,15.0,12.0,-20.0,degree/10,73800.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,3.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:24.751,64473.0,0089PS06CT12017-08-04T22:58:22257,4760.0,2017-08-04T22:58:22.682,6.65,inch,63.0,ms,82.48,inch,FC300008,6.4,inch,6.4,4.4,-62.0,degree/10,1802.0,inch3/10,0.0,inch3/10,2741.0,mm/sec,538.58,ft/min,0.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:25.400,662.0,0089PS06CT12017-08-04T22:58:23258,4761.0,2017-08-04T22:58:23.350,41.22,inch,381.0,ms,30.9,inch,FC300008,40.8,inch,11.4,6.0,-17.0,degree/10,27907.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,6.9,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:27.228,5537.0,0089PS06CT12017-08-04T22:58:25259,4762.0,2017-08-04T22:58:25.166,41.22,inch,381.0,ms,154.64,inch,FC300008,40.8,inch,15.2,12.0,-30.0,degree/10,74419.0,inch3/10,0.0,inch3/10,2799.0,mm/sec,538.58,ft/min,2.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:28.940,10112.0,0089PS06CT12017-08-04T22:58:26260,4763.0,2017-08-04T22:58:26.894,40.0,inch,371.0,ms,146.14,inch,FC300008,39.4,inch,4.6,4.6,-33.0,degree/10,8337.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,19.2,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:29.950,12797.0,0089PS06CT12017-08-04T22:58:27261,4764.0,2017-08-04T22:58:27.888,6.06,inch,56.0,ms,101.25,inch,FC300008,6.2,inch,4.4,6.2,-36.0,degree/10,1691.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,0.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:30.469,14192.0,0089PS06CT12017-08-04T22:58:28262,4765.0,2017-08-04T22:58:28.405,6.65,inch,62.0,ms,49.09,inch,FC300008,6.2,inch,6.4,4.4,-855.0,degree/10,1746.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,0.4,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:30.710,14822.0,0089PS06CT12017-08-04T22:58:28263,4766.0,2017-08-04T22:58:28.658,6.65,inch,62.0,ms,20.59,inch,FC300008,6.2,inch,4.6,6.2,-16.0,degree/10,1768.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,1.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:31.070,15797.0,0089PS06CT12017-08-04T22:58:29264,4767.0,2017-08-04T22:58:29.007,6.65,inch,62.0,ms,30.9,inch,FC300008,6.2,inch,6.6,4.4,849.0,degree/10,1800.0,inch3/10,0.0,inch3/10,2743.0,mm/sec,538.58,ft/min,1.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:31.341,16517.0,0089PS06CT12017-08-04T22:58:29265,4768.0,2017-08-04T22:58:29.261,6.65,inch,62.0,ms,20.59,inch,FC300008,6.0,inch,6.4,4.4,-881.0,degree/10,1690.0,inch3/10,0.0,inch3/10,2725.0,mm/sec,538.58,ft/min,0.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:31.627,17282.0,0089PS06CT12017-08-04T22:58:29266,4769.0,2017-08-04T22:58:29.571,11.49,inch,107.0,ms,21.81,inch,FC300008,11.6,inch,7.2,7.8,-2.0,degree/10,6515.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,2.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:31.929,18077.0,0089PS06CT12017-08-04T22:58:29267,4770.0,2017-08-04T22:58:29.852,7.87,inch,73.0,ms,22.4,inch,FC300008,6.6,inch,6.4,4.4,95.0,degree/10,1859.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,0.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:32.658,20027.0,0089PS06CT12017-08-04T22:58:30268,4771.0,2017-08-04T22:58:30.589,57.0,inch,529.0,ms,22.4,inch,FC300008,56.4,inch,8.8,8.4,-14.0,degree/10,41691.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,18.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:33.439,22112.0,0089PS06CT12017-08-04T22:58:31269,4772.0,2017-08-04T22:58:31.386,17.55,inch,164.0,ms,68.5,inch,FC300008,16.4,inch,12.4,10.4,-40.0,degree/10,21149.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,4.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:33.927,23417.0,0089PS06CT12017-08-04T22:58:31270,4773.0,2017-08-04T22:58:31.866,6.65,inch,62.0,ms,44.84,inch,FC300008,6.4,inch,6.4,4.4,860.0,degree/10,1802.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,0.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:34.795,25727.0,0089PS06CT12017-08-04T22:58:32271,4774.0,2017-08-04T22:58:32.736,13.93,inch,129.0,ms,80.03,inch,FC300008,12.4,inch,15.4,6.6,852.0,degree/10,12603.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,4.2,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:35.035,26372.0,0089PS06CT12017-08-04T22:58:32272,4775.0,2017-08-04T22:58:32.996,9.68,inch,90.0,ms,18.18,inch,FC300008,8.8,inch,9.0,6.8,-867.0,degree/10,5386.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,0.7,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:35.966,28847.0,0089PS06CT12017-08-04T22:58:33273,4776.0,2017-08-04T22:58:33.947,41.22,inch,382.0,ms,57.0,inch,FC300008,41.2,inch,14.8,12.0,-17.0,degree/10,73171.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,22.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:36.301,29747.0,0089PS06CT12017-08-04T22:58:34274,4777.0,2017-08-04T22:58:34.247,13.3,inch,124.0,ms,23.62,inch,FC300008,13.0,inch,11.4,2.0,0.0,degree/10,2964.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,0.7,LB,0,0,0,0,1,1,0,0,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:37.006,31622.0,0089PS06CT12017-08-04T22:58:34275,4778.0,2017-08-04T22:58:34.950,29.68,inch,276.0,ms,46.06,inch,FC300008,28.4,inch,18.6,13.6,-19.0,degree/10,71841.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.58,ft/min,3.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:39.820,39137.0,0089PS06CT12017-08-04T22:58:37276,4779.0,2017-08-04T22:58:37.763,30.9,inch,287.0,ms,272.28,inch,FC300008,29.6,inch,17.6,6.4,-11.0,degree/10,33341.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,11.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:40.401,40682.0,0089PS06CT12017-08-04T22:58:38277,4780.0,2017-08-04T22:58:38.326,27.87,inch,259.0,ms,32.71,inch,FC300008,27.6,inch,25.2,7.0,1.0,degree/10,48686.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.58,ft/min,11.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:41.043,42392.0,0089PS06CT12017-08-04T22:58:38278,4781.0,2017-08-04T22:58:38.988,16.96,inch,157.0,ms,54.56,inch,FC300008,16.8,inch,20.6,15.2,884.0,degree/10,52604.0,inch3/10,0.0,inch3/10,2762.0,mm/sec,538.58,ft/min,31.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:42.673,46742.0,0089PS06CT12017-08-04T22:58:40279,4782.0,2017-08-04T22:58:40.613,41.77,inch,388.0,ms,133.46,inch,FC300008,41.0,inch,11.4,5.8,-25.0,degree/10,27109.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,7.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:44.910,52712.0,0089PS06CT12017-08-04T22:58:42280,4783.0,2017-08-04T22:58:42.856,12.12,inch,113.0,ms,229.84,inch,FC300008,11.2,inch,9.2,4.8,-26.0,degree/10,4946.0,inch3/10,0.0,inch3/10,2728.0,mm/sec,538.58,ft/min,0.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:45.997,55607.0,0089PS06CT12017-08-04T22:58:43281,4784.0,2017-08-04T22:58:43.936,41.81,inch,388.0,ms,74.56,inch,FC300008,40.8,inch,14.8,12.0,-23.0,degree/10,72461.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,22.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:49.055,63767.0,0089PS06CT12017-08-04T22:58:47282,4785.0,2017-08-04T22:58:47.012,25.47,inch,235.0,ms,306.25,inch,FC300008,24.2,inch,16.0,4.4,-27.0,degree/10,17037.0,inch3/10,0.0,inch3/10,2773.0,mm/sec,538.58,ft/min,0.0,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:50.422,1876.0,0089PS06CT12017-08-04T22:58:48283,4786.0,2017-08-04T22:58:48.362,21.22,inch,197.0,ms,124.33,inch,FC300008,21.0,inch,16.6,14.6,-18.0,degree/10,50896.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,5.8,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:51.391,4456.0,0089PS06CT12017-08-04T22:58:49284,4787.0,2017-08-04T22:58:49.359,9.68,inch,89.0,ms,97.63,inch,FC300008,9.4,inch,6.6,3.2,-30.0,degree/10,1985.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,0.6,LB,0,1,0,0,0,0,0,1,0,0,0
0089PS06CT1,32.0,2017-08-04T22:58:51.952,5956.0,0089PS06CT12017-08-04T22:58:49285,4788.0,2017-08-04T22:58:49.893,26.65,inch,248.0,ms,30.9,inch,FC300008,26.4,inch,20.8,12.6,-15.0,degree/10,69189.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,32.7,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:52.836,8311.0,0089PS06CT12017-08-04T22:58:50286,4789.0,2017-08-04T22:58:50.792,9.09,inch,84.0,ms,87.91,inch,FC300008,9.0,inch,7.4,5.8,11.0,degree/10,3863.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,0.6,LB,0,1,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:53.548,10216.0,0089PS06CT12017-08-04T22:58:51287,4790.0,2017-08-04T22:58:51.489,16.96,inch,157.0,ms,58.18,inch,FC300008,16.2,inch,7.0,6.2,-15.0,degree/10,7031.0,inch3/10,0.0,inch3/10,2749.0,mm/sec,538.58,ft/min,1.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:54.460,12646.0,0089PS06CT12017-08-04T22:58:52288,4791.0,2017-08-04T22:58:52.404,13.3,inch,123.0,ms,85.51,inch,FC300008,12.4,inch,8.8,10.4,65.0,degree/10,11348.0,inch3/10,0.0,inch3/10,2754.0,mm/sec,538.58,ft/min,16.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:55.489,15391.0,0089PS06CT12017-08-04T22:58:53289,4792.0,2017-08-04T22:58:53.429,7.24,inch,67.0,ms,103.07,inch,FC300008,6.2,inch,6.6,4.4,842.0,degree/10,1800.0,inch3/10,0.0,inch3/10,2730.0,mm/sec,538.58,ft/min,0.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:55.873,16426.0,0089PS06CT12017-08-04T22:58:53290,4793.0,2017-08-04T22:58:53.824,20.59,inch,192.0,ms,21.81,inch,FC300008,19.8,inch,14.6,11.8,-25.0,degree/10,34111.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,25.1,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:56.861,19066.0,0089PS06CT12017-08-04T22:58:54291,4794.0,2017-08-04T22:58:54.813,25.47,inch,236.0,ms,81.25,inch,FC300008,24.6,inch,24.8,24.8,892.0,degree/10,151300.0,inch3/10,0.0,inch3/10,2751.0,mm/sec,538.58,ft/min,54.8,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:57.277,20176.0,0089PS06CT12017-08-04T22:58:55292,4795.0,2017-08-04T22:58:55.228,16.96,inch,157.0,ms,27.87,inch,FC300008,16.8,inch,20.4,10.6,893.0,degree/10,36328.0,inch3/10,0.0,inch3/10,2783.0,mm/sec,538.58,ft/min,18.6,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:58.186,22591.0,0089PS06CT12017-08-04T22:58:56293,4796.0,2017-08-04T22:58:56.130,40.62,inch,375.0,ms,57.0,inch,FC300008,40.2,inch,13.4,12.6,-6.0,degree/10,67874.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,10.9,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:58:58.727,24031.0,0089PS06CT12017-08-04T22:58:56294,4797.0,2017-08-04T22:58:56.664,16.33,inch,152.0,ms,41.22,inch,FC300008,15.8,inch,12.2,10.4,-32.0,degree/10,20047.0,inch3/10,0.0,inch3/10,2767.0,mm/sec,538.58,ft/min,3.3,LB,0,0,1,0,0,0,0,1,1,0,0
0089PS06CT1,32.0,2017-08-04T22:59:00.887,29807.0,0089PS06CT12017-08-04T22:58:58295,4798.0,2017-08-04T22:58:58.797,32.71,inch,304.0,ms,197.08,inch,FC300008,32.4,inch,20.4,12.4,-9.0,degree/10,81959.0,inch3/10,0.0,inch3/10,2757.0,mm/sec,538.58,ft/min,47.0,LB,0,0,1,0,0,0,0,1,1,0,0
